Latitude,Longitude,Murder,Theft,Rape,Eve tease,Kidnapping,Accidents,Camera
18.78853365,76.87975931,6,83,7,5,13,42,1
19.3182222,76.87989482,9,60,3,11,6,32,1
30.20229316,76.88028463,6,82,9,17,9,53,0
16.99983008,76.88034576,8,33,8,14,4,1,1
15.87697788,76.88050718,7,22,1,2,2,44,1
18.1743425,76.88059152,3,45,8,15,8,56,1
23.9011261,76.88076322,8,73,1,7,5,13,1
27.49858567,76.88183785,5,60,3,4,8,40,0
29.77896479,76.88193228,6,61,5,13,9,25,1
12.14300755,76.88202837,6,5,3,8,11,13,1
27.19716084,76.88246278,1,75,3,12,9,9,1
18.20280894,76.88274151,8,12,5,15,13,4,0
15.95349326,76.88276358,8,19,3,9,12,56,0
14.96978939,76.88344694,4,46,5,2,8,5,0
21.91916123,76.88351534,9,1,4,9,15,13,0
12.55239208,76.88369088,1,22,6,11,5,15,0
16.90970365,76.88407926,9,42,7,17,15,46,1
28.81866963,76.88407973,4,6,8,8,2,45,0
11.73904528,76.88443612,0,36,6,2,8,8,0
28.49887667,76.88448462,5,59,4,6,5,25,1
15.90649805,76.88449409,2,28,10,15,7,18,0
29.28282479,76.88450715,6,8,1,17,6,47,1
13.7185803,76.88473668,7,80,1,5,12,28,0
20.53321629,76.88492632,7,56,2,4,2,27,0
22.54718538,76.88508976,7,42,4,25,7,17,1
19.15718261,76.88514122,9,63,4,19,2,35,1
27.04859681,76.88538408,9,9,1,12,6,27,0
16.17532413,76.88564698,8,30,7,14,3,49,1
29.9191231,76.8857373,2,89,8,19,15,21,1
11.7734447,76.88589916,10,64,8,3,5,9,0
22.17169244,76.88608647,9,43,8,15,15,29,0
24.63711004,76.88616021,10,53,1,15,5,51,0
25.17062231,76.88650767,5,92,8,13,11,54,0
18.08954571,76.88677756,1,15,10,20,15,13,1
21.46435083,76.88688749,1,7,4,4,14,32,0
18.99860864,76.88730819,9,31,9,21,9,11,0
25.7858565,76.88738444,8,44,7,23,3,14,0
25.98753437,76.88746904,9,23,8,19,15,11,0
28.2564984,76.88750313,10,3,1,13,0,39,1
17.11483462,76.88761843,1,57,2,10,6,12,0
11.19053167,76.88776716,3,18,3,4,5,32,1
16.55825022,76.8884699,2,27,9,2,11,14,0
29.39704497,76.88848701,5,71,2,19,0,32,0
29.25668347,76.88851107,5,29,0,3,0,42,0
29.36257505,76.88853057,4,13,9,5,11,4,1
21.11381114,76.88857557,8,72,9,20,10,14,1
24.47258672,76.88859609,4,39,3,19,3,23,1
21.02764103,76.8885997,8,17,3,5,1,33,0
18.91495938,76.88870983,5,49,1,7,2,50,0
26.07304988,76.88884854,0,17,3,13,11,58,0
29.60182107,76.88894519,2,81,3,24,15,59,0
12.77781939,76.88900428,0,1,4,5,4,27,0
17.06194104,76.88934166,6,76,4,10,6,3,0
22.17173984,76.88945424,1,50,8,19,7,13,1
16.87258887,76.88972289,5,1,5,19,10,27,1
29.8666263,76.88978899,5,24,5,0,9,10,1
13.90390418,76.88991589,10,96,3,18,7,15,0
19.14840897,76.89039004,2,74,2,9,5,21,0
15.61561747,76.89057036,4,39,2,8,6,59,1
28.33283925,76.89059023,7,87,9,4,13,42,1
28.45225866,76.89063746,3,5,4,4,15,42,1
11.36806397,76.8908324,5,17,7,14,4,53,1
22.31142744,76.89111707,8,51,3,24,10,21,0
11.11867721,76.89115478,3,84,3,4,12,0,1
16.95403829,76.89119608,3,77,8,4,13,8,0
21.88773045,76.89126351,4,85,4,2,1,14,0
15.42681578,76.89142198,0,48,1,18,10,1,0
13.2989701,76.89149439,4,70,8,18,3,56,0
11.74177162,76.89199132,2,36,1,1,3,54,0
15.52943652,76.89236373,3,53,3,1,9,19,1
17.18093429,76.89246589,3,82,2,7,1,29,0
20.49363193,76.89279718,5,53,5,22,15,19,0
18.67046129,76.893302,0,3,4,23,8,41,1
25.3518139,76.89395263,8,21,1,18,6,27,1
11.24859611,76.89453623,6,24,3,5,0,34,1
15.2413062,76.89521335,10,97,10,1,6,56,0
11.90572521,76.89550034,7,9,4,8,6,27,0
24.6257816,76.89553151,0,94,1,7,2,42,0
18.11198895,76.89555909,4,20,1,8,6,16,0
30.22797272,76.89557796,5,57,8,14,1,39,0
24.85462357,76.89561612,3,36,7,17,14,22,1
11.53896827,76.89576397,1,17,9,1,7,18,0
25.19106162,76.89582601,1,90,4,22,5,18,1
26.48274748,76.8959915,6,72,2,14,15,44,1
25.64568685,76.89628585,4,83,5,1,2,3,0
12.53999184,76.8962894,3,8,10,7,3,10,0
13.66667529,76.89666771,1,50,2,8,13,55,0
15.86107649,76.89670172,3,79,5,18,10,46,0
13.63822014,76.89687441,2,97,7,13,5,8,1
20.07046994,76.8969415,9,62,8,3,14,16,1
24.70288286,76.89703612,9,4,3,3,9,28,0
17.47083996,76.89705729,7,2,6,8,9,12,0
13.75482161,76.89718217,3,54,5,4,6,31,0
29.42496789,76.89720261,1,42,5,13,6,38,0
29.30338497,76.89734642,9,31,4,6,12,20,0
20.13444998,76.89765557,1,47,9,24,0,49,0
19.27153414,76.89777465,2,1,6,18,5,54,0
14.71923004,76.89781227,8,58,8,6,2,29,0
22.27536021,76.89783653,7,87,2,18,8,28,1
20.92553167,76.89808134,2,69,1,20,10,29,0
16.68868313,76.89809193,4,76,2,10,6,11,1
29.11022251,76.89822636,1,82,9,18,0,47,0
28.52553014,76.89859204,9,17,1,23,10,45,0
15.57834909,76.89879905,7,49,7,15,1,53,0
19.29393856,76.89886869,2,97,6,15,15,43,0
24.30760658,76.8990866,4,16,8,17,0,55,0
29.06366161,76.89967158,8,50,5,15,9,42,1
25.4756239,76.89974947,4,95,2,5,13,7,0
18.12768171,76.89978189,2,6,9,6,0,16,0
13.07122606,76.90033947,8,50,1,5,10,56,0
24.5318519,76.90048647,4,31,3,5,13,4,0
19.49090224,76.90116365,2,39,9,10,5,1,0
19.28591975,76.90121809,5,27,2,20,2,48,1
11.83848826,76.90160828,5,57,9,5,9,59,0
21.14321133,76.9017406,3,28,10,25,1,43,0
24.75085458,76.90190043,6,19,8,0,10,30,1
15.87127782,76.90193863,5,11,6,11,7,34,1
17.89878702,76.90194643,8,6,8,13,1,35,1
30.34282585,76.90202361,7,52,3,24,12,10,0
20.41785702,76.90214661,2,20,1,23,12,21,0
20.35175218,76.90234362,2,63,4,1,3,20,1
27.612554,76.90246507,7,22,2,9,8,51,0
16.07740343,76.90263031,8,78,9,13,12,33,1
18.27560471,76.90286069,1,69,6,21,7,27,1
30.28874486,76.90343309,5,27,6,24,6,2,0
19.96592845,76.90360912,3,84,0,6,6,24,0
19.50918916,76.90399554,8,35,4,6,5,24,0
19.21225299,76.90406644,10,93,8,8,1,51,1
30.38888641,76.90443906,3,67,9,1,0,13,0
25.54378818,76.90457901,7,77,2,20,6,20,1
22.62092165,76.90467188,5,96,2,21,7,10,1
24.18262233,76.90490386,5,22,9,1,8,25,1
14.95613067,76.90573035,2,18,7,19,7,39,1
16.53381133,76.90617253,6,39,9,23,11,24,0
21.95061236,76.90617493,3,72,4,13,11,38,1
17.14590011,76.90618662,6,15,8,13,13,55,0
26.62461828,76.90646396,2,20,10,24,11,44,1
15.96012994,76.90659826,6,77,2,1,3,39,1
21.82490702,76.90693453,10,19,6,4,8,46,0
29.62756189,76.90712071,7,71,4,14,1,28,0
25.34534579,76.90742655,3,40,9,24,8,47,1
22.68250888,76.90774176,6,63,10,13,10,29,0
27.46847974,76.90802435,5,46,3,20,1,59,1
19.32485521,76.9083387,1,89,3,24,5,44,1
25.40779347,76.90838125,0,12,4,12,12,2,0
18.65761561,76.90853033,7,87,5,19,10,52,0
14.1111129,76.908711,3,45,6,7,15,7,0
11.31807518,76.90877706,5,66,7,22,6,11,0
24.97795983,76.90880171,10,26,6,18,14,39,0
22.8494581,76.90886751,3,68,7,24,8,42,1
24.25190264,76.90890217,8,4,3,10,12,57,0
22.54960493,76.90921028,1,82,2,5,2,9,0
17.33043634,76.90945704,7,23,7,22,14,28,1
11.2480296,76.91079058,3,94,2,1,7,19,0
24.15495069,76.91082735,7,78,8,19,2,56,0
12.38596116,76.91108705,7,86,5,15,0,10,0
27.06739806,76.91109202,6,24,6,10,5,18,0
26.41584677,76.91116004,0,89,6,13,7,43,0
19.88707748,76.91156596,3,11,7,17,12,25,1
11.93516476,76.91183342,6,87,4,21,4,16,0
24.50806692,76.91240163,2,80,9,18,5,5,1
20.1241772,76.91264427,8,55,9,10,14,3,1
15.16883227,76.9126948,10,81,3,8,10,4,0
20.1162926,76.91272506,4,12,8,4,15,24,1
15.1933863,76.91288981,8,70,1,1,11,24,0
28.77024202,76.91296874,10,39,6,8,9,26,0
23.98968198,76.91302682,8,1,8,8,9,44,0
22.20021206,76.91334706,1,59,1,23,14,1,0
13.34773581,76.91351668,7,24,4,23,5,9,0
23.01485288,76.91358762,7,40,4,6,1,47,1
12.43892052,76.9139806,5,14,3,8,2,52,1
27.12256043,76.91407542,9,76,5,2,6,35,1
18.76593316,76.91415717,3,28,10,21,14,31,0
29.7776645,76.91440581,2,20,3,8,2,12,0
23.82118147,76.91480673,6,72,4,20,13,14,1
26.16567933,76.91496498,5,92,3,24,7,14,0
27.82634072,76.91511636,5,68,9,8,3,43,1
21.92316678,76.91529903,4,54,2,24,11,21,0
25.11740002,76.9154835,4,44,1,22,5,41,0
14.14419868,76.91552094,3,18,3,6,10,32,1
27.59408789,76.9155616,5,15,7,19,13,55,0
30.24527036,76.91557476,9,69,4,11,15,55,1
26.88874919,76.91559532,4,88,0,4,5,36,0
15.19419357,76.91564911,9,20,6,11,8,43,1
17.536357,76.91585563,3,82,4,12,1,9,0
18.60833504,76.91596085,8,17,6,25,2,42,1
15.98764928,76.91603001,6,52,5,22,0,50,0
14.43342337,76.91699469,8,13,3,23,1,33,1
16.51706257,76.91720667,1,48,2,8,15,54,0
13.18564171,76.91731055,1,26,3,17,8,46,0
18.54682884,76.91748275,3,76,4,10,10,44,0
15.60879853,76.91751083,6,75,2,12,13,20,0
26.17001495,76.91782102,3,67,6,20,2,58,0
27.39488605,76.91795741,6,3,6,2,12,24,1
14.32042217,76.91798645,2,82,6,7,12,35,1
19.02233739,76.918012,10,69,2,11,14,24,1
24.04432116,76.91804539,6,44,2,17,1,7,1
11.58418071,76.91812103,9,26,4,3,4,9,0
23.93844133,76.91819967,5,11,2,22,8,11,1
11.14580557,76.9188485,8,44,5,23,11,9,0
12.13091198,76.91887592,6,4,1,16,7,4,1
23.28921794,76.9189948,4,52,7,2,7,8,1
23.14377141,76.91944585,3,31,4,5,2,41,0
30.26023739,76.91949481,7,83,8,11,9,20,1
16.88568488,76.91999373,6,69,2,7,11,21,1
22.95342315,76.92003224,8,43,1,21,12,22,1
22.76326894,76.9200545,2,15,6,15,10,9,1
13.77581387,76.92012044,4,7,7,10,13,25,1
19.88373986,76.92035133,9,11,5,4,3,56,1
22.27126704,76.92054116,8,23,7,8,1,34,0
20.78575393,76.92067318,3,28,2,2,7,8,0
14.19990917,76.92072469,4,14,1,24,6,56,1
22.62055599,76.92120112,4,74,10,8,13,24,1
26.2530827,76.92128445,6,69,8,7,1,22,0
15.96133372,76.92142344,10,83,2,3,5,34,0
19.03629206,76.92166976,8,14,1,0,3,27,1
24.6060845,76.92260481,3,1,6,7,11,5,1
16.76251193,76.92265004,6,72,2,18,0,16,0
19.96127756,76.92268737,6,21,10,16,9,39,1
22.64080003,76.92295058,2,5,8,22,7,16,1
17.7372393,76.92307242,0,37,3,25,14,17,0
28.01306097,76.92309899,10,71,6,17,7,19,0
16.6225094,76.92337818,2,44,1,5,0,57,1
16.24081203,76.92352812,1,51,8,19,15,29,1
22.21709936,76.92370225,10,100,2,7,4,40,1
14.70020066,76.92386601,10,12,1,11,3,34,1
23.24644841,76.92398272,8,5,4,19,2,36,1
25.27029025,76.92400727,5,67,1,16,4,22,1
30.40471758,76.92424516,9,96,7,4,11,41,1
27.73068979,76.92436619,7,50,8,4,10,3,0
23.66390422,76.9246879,8,76,10,7,6,60,1
27.82995471,76.92477032,4,48,9,8,12,41,0
29.64081401,76.92478224,10,58,6,4,15,58,1
21.01490225,76.92483104,0,64,1,20,10,22,1
25.17200893,76.92501927,10,88,8,6,13,22,0
25.77860255,76.92519439,9,73,8,20,8,13,1
29.90777642,76.92521069,3,93,4,22,14,51,0
20.6327626,76.92533935,8,42,1,16,9,11,1
28.00542283,76.92550128,4,2,1,18,10,35,1
17.02488004,76.92579917,9,24,0,2,12,31,1
29.52326839,76.92580914,1,7,7,8,7,24,1
30.24601048,76.92588348,7,37,9,14,7,54,0
15.49810632,76.92611943,1,71,6,12,11,27,1
16.00079685,76.92643898,2,73,5,15,7,9,0
15.90986312,76.92644923,1,17,5,23,3,23,0
17.25522041,76.92653355,4,4,3,13,9,58,1
17.85099726,76.92671525,6,82,1,24,13,12,1
22.13440497,76.92674513,8,41,8,7,11,40,0
21.10964716,76.92677203,9,11,6,16,4,32,1
14.07065177,76.9269033,2,57,9,21,2,2,1
10.99358235,76.92722125,7,52,8,13,6,14,0
17.40834617,76.92726572,8,13,6,2,5,9,0
27.76225159,76.92728102,8,12,4,22,7,56,0
28.88936365,76.92750319,10,73,4,23,1,1,1
26.00411618,76.92790701,8,19,8,22,8,43,0
22.84113824,76.92809086,6,69,5,18,12,6,0
14.87449928,76.92812167,6,87,1,7,0,40,1
22.99926794,76.92815142,1,38,0,16,1,57,0
15.47044457,76.92839148,4,37,5,8,1,51,0
23.08554353,76.92847358,9,43,9,15,7,37,1
21.8877472,76.92883509,5,68,7,4,1,28,1
14.33999713,76.92889323,8,13,4,7,8,42,0
19.4209089,76.92894317,3,27,8,20,5,44,1
24.39265303,76.92924984,8,18,7,20,5,27,1
15.2565904,76.92927373,5,2,1,3,8,56,0
20.49559365,76.92934942,8,92,10,6,12,20,1
23.263489,76.9297371,7,58,1,12,2,15,0
21.46697079,76.93013965,10,99,4,10,8,42,1
28.27486836,76.93029376,9,56,7,16,13,54,1
30.25437869,76.93040739,9,3,4,18,13,11,1
14.28332438,76.93086793,1,45,3,6,3,21,0
27.06724086,76.93105251,9,87,5,16,4,25,1
25.6519494,76.93106405,1,51,7,12,11,56,1
28.06453799,76.93107221,7,80,3,11,11,20,0
20.47243977,76.93165821,7,59,7,19,9,13,1
30.42616073,76.93170426,4,67,9,23,2,41,0
21.45158473,76.93178933,4,26,3,10,12,19,1
23.32284049,76.93185278,9,44,7,17,12,16,1
21.13949747,76.93207485,3,44,2,17,9,24,0
17.21389069,76.93212842,9,65,5,9,7,14,0
17.52841315,76.93222438,8,37,2,23,12,29,0
27.37685408,76.93234377,9,74,7,24,4,21,1
13.16020123,76.93247642,2,5,1,22,10,12,1
20.5248872,76.93247762,3,19,4,8,4,28,0
15.772293,76.93310537,1,97,7,11,1,22,0
16.78972438,76.93362222,1,8,4,22,14,15,1
11.15853085,76.93368486,4,96,0,1,11,39,0
16.38891657,76.93383891,6,73,7,20,10,55,0
13.9954234,76.93421401,3,38,5,23,8,56,1
19.90555464,76.93421659,7,26,2,8,13,28,1
19.68866879,76.93478164,8,7,7,20,5,32,1
27.59454833,76.93483523,3,76,0,7,13,54,0
20.71383345,76.93508514,6,39,5,2,10,30,0
16.74645828,76.93529318,4,46,8,11,6,1,1
11.37294394,76.93535518,9,34,9,17,11,26,1
23.60026194,76.93537653,9,35,3,12,11,25,1
21.27426005,76.93539619,7,30,5,4,14,22,1
11.18444821,76.9356959,5,43,6,2,9,41,1
20.2924693,76.93572515,6,46,7,10,1,20,0
29.92904561,76.93621193,3,65,6,19,14,20,1
18.42089159,76.93672927,4,22,8,13,10,51,0
20.90648784,76.93689942,5,55,7,9,1,37,1
15.4898354,76.93705416,10,17,8,1,8,16,0
24.98741589,76.9370634,3,77,2,13,3,17,0
19.47440357,76.93714591,0,85,3,12,9,56,0
29.34767229,76.93737756,9,14,7,12,14,52,1
13.52876124,76.93741646,8,54,1,4,14,8,0
25.40214225,76.93763886,8,86,4,17,15,19,0
29.86596582,76.93769107,7,4,6,2,10,47,0
29.28147975,76.93777093,2,68,9,5,7,46,0
27.28074333,76.93790345,7,5,9,18,14,21,1
27.38528625,76.93790569,2,80,3,19,13,33,0
22.14862563,76.93796247,7,64,5,18,13,45,1
20.15715839,76.93811698,1,54,1,16,0,9,0
26.08288735,76.93829577,4,40,9,11,13,9,1
13.25127234,76.93831775,1,28,9,17,4,35,1
24.83154571,76.93833407,2,95,2,22,8,28,1
27.53379645,76.93840203,3,68,9,11,1,49,0
11.60017731,76.93870703,4,91,2,18,5,59,0
26.68169574,76.93884405,10,9,5,20,12,8,0
21.75094175,76.93911201,1,25,3,14,13,57,0
14.79238312,76.93932719,6,89,9,12,7,16,0
20.7458358,76.93934379,2,51,7,22,1,46,0
15.507491,76.93951272,9,9,1,2,9,10,0
24.52590866,76.93969867,1,48,5,13,14,50,0
16.32324025,76.93994044,9,45,3,20,1,29,1
27.0933921,76.94001968,7,79,6,21,4,56,0
14.83012107,76.94016214,2,25,3,23,15,26,0
11.87418118,76.94019394,3,28,3,21,11,56,0
17.46659358,76.94033904,4,29,9,5,10,18,1
27.4341589,76.94042892,7,43,9,9,1,43,0
25.62599003,76.9405183,3,12,4,12,11,58,1
21.79343021,76.94071638,8,66,9,18,12,22,1
19.59872965,76.9408376,7,56,4,14,13,58,1
23.22675353,76.94090272,4,51,10,0,11,30,1
16.22468535,76.94096964,5,72,5,16,2,39,0
17.75606316,76.94097917,9,32,2,13,14,36,1
19.71648913,76.94121446,2,25,5,23,5,50,0
17.3051873,76.94155868,9,79,1,20,4,53,0
20.08142939,76.94209034,10,1,6,5,11,9,1
16.16706748,76.942271,6,68,4,17,8,55,0
17.28561523,76.94230108,3,10,9,4,2,48,1
26.21784491,76.9427897,2,45,6,20,1,36,0
17.31701399,76.94279114,9,69,5,10,2,37,1
21.3465625,76.94280736,9,96,3,4,15,29,0
21.12477969,76.94301958,3,54,2,25,6,17,1
14.75428084,76.94311884,3,58,2,18,2,8,0
20.04847865,76.94315407,6,9,8,17,6,44,1
12.79407764,76.94317284,0,100,1,23,4,27,1
13.71452169,76.94320343,9,93,5,8,9,40,1
23.82009303,76.94335141,3,0,10,15,11,27,1
12.42386387,76.94355317,1,34,6,25,5,53,1
18.4955126,76.94363061,6,40,7,15,11,6,1
26.98337993,76.94365648,2,71,5,18,14,13,1
29.07950076,76.94366051,6,51,9,12,2,15,1
11.51819076,76.94368654,2,15,5,6,10,17,1
16.74749958,76.94380089,7,11,9,22,8,1,0
22.59213662,76.94382803,8,74,2,9,7,22,0
27.01077272,76.94392378,6,68,0,5,14,20,1
14.22434711,76.94398357,6,7,1,16,2,1,1
17.20668447,76.94399072,0,36,5,6,11,22,1
24.64394208,76.94423555,7,5,7,13,11,23,0
13.11009401,76.94460055,10,90,4,17,11,39,0
27.52312173,76.94467942,2,33,4,13,6,23,1
11.58188701,76.94489052,3,58,2,23,8,6,1
27.06618201,76.94490006,9,85,6,24,14,10,1
16.86609347,76.94498921,6,76,4,3,15,8,0
15.77917389,76.94524127,6,28,8,16,8,40,1
13.60123288,76.94543039,6,68,0,9,6,30,1
27.99437077,76.94555247,6,41,3,22,14,55,0
29.74700667,76.9456229,8,8,9,6,10,41,1
14.20091555,76.9458444,7,73,8,24,4,18,0
19.91970213,76.94625026,5,21,5,3,14,2,0
28.2249875,76.94644882,1,40,7,11,10,33,1
30.20216439,76.94655815,6,33,8,16,6,60,1
16.33800281,76.94668849,3,13,2,25,2,27,1
12.22364708,76.94685105,5,39,2,2,3,21,0
25.11243898,76.94701005,8,35,2,7,10,21,0
26.42973733,76.9475648,9,74,9,11,8,24,1
11.65392638,76.94811895,9,4,9,17,0,49,0
11.51426875,76.94818427,7,68,1,15,3,39,0
24.82186548,76.94825743,6,36,8,21,10,20,0
17.44099694,76.94828477,10,75,7,6,12,8,0
11.27409529,76.9484675,8,96,9,1,8,60,0
14.53166785,76.94889061,10,24,4,16,1,25,0
20.15566689,76.94900229,3,6,5,6,1,25,0
17.89940342,76.94960104,6,18,3,17,9,2,0
28.59612751,76.9498827,7,85,5,6,11,33,1
25.15040992,76.95002832,1,9,3,17,3,36,0
29.55478326,76.95018919,8,37,9,4,5,10,1
12.40133625,76.95028637,10,39,4,5,6,17,1
13.64221414,76.95072115,4,10,2,18,7,32,1
30.27512812,76.95075073,8,42,5,19,11,21,0
20.57152328,76.95098601,4,70,8,7,13,42,1
11.48212752,76.95127385,7,76,0,7,14,9,0
11.14867602,76.95154008,4,65,9,19,12,12,0
16.68521149,76.95186334,2,69,8,19,1,49,0
14.67406783,76.95245215,6,58,6,12,3,9,0
14.64022168,76.95251083,1,2,4,15,15,47,1
28.40782192,76.95258733,7,55,6,8,13,20,1
29.77161308,76.95284845,1,52,8,13,11,52,0
18.79831112,76.95285641,1,94,1,20,7,21,0
16.27682189,76.95288424,4,87,6,18,12,32,1
20.49835722,76.95296975,8,43,1,22,2,19,0
14.46492658,76.95298077,8,60,8,12,10,7,0
12.37898405,76.95302582,9,31,3,15,13,35,0
29.82066944,76.95310341,10,92,5,5,14,13,0
24.73602008,76.95313597,3,75,7,17,12,5,1
26.43707229,76.95331603,2,65,5,8,5,52,1
11.58104342,76.95384859,7,69,8,20,4,43,0
19.69954852,76.9538546,0,16,4,25,14,51,1
11.1677735,76.95430769,6,24,1,6,8,2,1
15.66324856,76.95457133,2,18,9,5,11,54,0
19.82995856,76.95470508,10,34,1,13,5,48,1
17.00766867,76.95471372,3,44,3,3,8,44,1
16.38079215,76.95481905,2,34,8,24,10,27,0
19.28114811,76.95491687,6,61,2,15,2,57,1
20.2224674,76.95498577,5,19,2,7,11,13,0
27.8891807,76.95533793,4,54,5,20,3,47,0
21.0409138,76.95581785,3,24,10,8,10,29,1
28.53523191,76.95631172,2,26,5,1,10,26,0
13.78152756,76.95668032,1,31,1,2,1,11,0
15.81261875,76.95672807,3,3,4,2,14,31,1
11.38203017,76.95675365,7,15,0,20,0,31,0
17.84956436,76.95695117,6,18,3,8,7,0,1
13.30482391,76.95700333,8,13,2,2,12,10,1
15.720603,76.95737925,5,96,3,5,1,11,1
21.78002572,76.95767,9,19,1,24,8,24,1
11.60136975,76.95780272,3,3,0,6,11,58,0
28.35399307,76.95893095,3,90,4,19,10,18,1
26.89464322,76.95917378,9,86,3,4,7,39,0
20.36766701,76.95983396,5,80,3,22,4,51,0
24.88350608,76.95988683,5,30,4,6,3,58,0
16.92176267,76.95991789,8,49,1,15,10,34,1
12.47414829,76.95995044,4,50,1,1,15,43,0
21.62354766,76.96027738,4,59,9,14,7,36,1
12.03330648,76.96031268,1,77,1,4,2,35,0
21.33418731,76.9606916,3,18,4,19,11,1,0
26.97285468,76.96088799,5,86,3,19,13,41,0
26.71339571,76.96091102,3,50,6,8,14,44,1
18.29647031,76.96115178,4,28,4,19,6,18,1
18.53396783,76.96125001,1,58,8,7,10,21,0
15.45562708,76.96125284,9,51,3,3,6,44,1
23.33007601,76.96131628,5,32,4,7,5,59,1
21.20683178,76.96143297,1,11,6,20,10,33,0
18.23286625,76.9617755,2,16,10,18,5,19,0
24.12950372,76.96208373,6,94,9,23,10,21,0
13.90209278,76.96365787,7,57,0,14,6,32,1
12.46090573,76.96386563,4,22,1,16,9,42,1
29.3855747,76.96408592,2,2,10,4,12,14,0
18.73125897,76.96440568,0,53,2,22,8,29,0
26.89884106,76.96446724,9,32,4,24,1,30,1
21.95368454,76.96470101,9,59,2,22,14,10,1
25.24621314,76.96522394,0,91,8,11,1,9,1
27.53838827,76.96535729,10,14,7,4,3,59,0
22.73295509,76.96539207,8,57,9,2,5,43,1
12.580655,76.9655692,4,45,0,6,10,36,0
18.69329294,76.96622203,6,44,7,3,12,36,1
22.36116818,76.96622236,6,23,10,22,7,35,1
13.78749389,76.96623833,4,28,6,12,1,56,1
12.18455551,76.96631243,6,1,8,14,5,7,0
16.52836877,76.96660424,4,72,7,4,6,58,1
27.44018552,76.96686304,4,52,6,24,8,2,1
14.04180772,76.96698996,6,63,6,1,7,20,1
22.18127202,76.96716572,3,78,3,21,2,11,1
13.30502468,76.96722855,0,24,9,25,8,23,1
24.39942215,76.96774429,2,4,1,19,15,46,0
23.09551391,76.96785906,9,56,1,12,11,36,0
27.3954691,76.96810556,6,29,4,5,13,15,0
21.61367334,76.96810979,6,38,4,22,3,46,1
27.08250808,76.96855141,5,7,9,9,12,6,0
15.29034708,76.9686799,5,82,7,23,0,14,1
25.42745017,76.96887097,7,48,4,10,8,35,0
23.80722837,76.96887901,8,82,10,6,14,43,1
19.82066769,76.96961351,1,45,3,5,3,10,0
19.71367694,76.96968276,3,37,4,21,1,48,1
28.40185309,76.96972791,1,90,1,15,0,11,0
12.49312868,76.9697376,1,39,8,4,11,36,1
27.12545752,76.96974372,0,58,4,16,7,28,1
26.71925936,76.96975237,4,0,5,12,2,46,1
12.94018632,76.96986825,2,73,4,15,13,9,1
25.30983398,76.97015184,9,36,4,18,4,5,1
11.02613423,76.97032519,7,65,1,15,7,3,0
11.74895541,76.97040829,1,24,8,7,12,29,1
17.91707848,76.97057842,5,46,5,12,10,17,0
12.63892561,76.97074984,1,77,6,21,0,18,1
13.91531241,76.97113499,5,84,1,7,14,38,0
26.01939583,76.9714287,0,93,1,9,2,8,1
18.05642913,76.97162937,7,33,2,4,10,39,0
24.09832182,76.97174114,4,54,8,1,4,25,0
11.87203031,76.97238755,0,38,4,10,0,47,1
23.62952132,76.97268921,6,37,6,25,8,29,1
23.68986529,76.97284885,5,53,9,18,8,24,0
11.47159631,76.97286773,8,20,2,16,11,50,1
27.99147476,76.9729347,1,31,1,16,6,11,0
28.80977619,76.97325526,2,57,1,16,0,16,1
26.12148849,76.97344764,4,55,2,9,3,15,1
18.54180278,76.97349778,4,47,7,3,15,1,0
16.09918803,76.97350087,2,30,6,17,2,16,0
15.26070201,76.97355624,7,64,0,9,7,41,0
30.37799664,76.97390258,9,52,0,6,9,9,0
13.49734854,76.97462955,5,69,2,13,2,17,1
19.43522575,76.97514993,4,51,1,6,8,22,0
15.96637125,76.97531426,5,79,6,18,8,56,0
13.74422465,76.97552586,6,95,10,12,7,3,1
18.15282359,76.97559371,3,67,6,9,4,36,0
24.10921377,76.97587735,7,24,3,5,7,31,1
17.89201498,76.97603189,6,71,9,11,11,20,1
14.5401183,76.97641385,8,16,1,9,10,48,0
15.45657113,76.9766278,4,13,6,24,4,54,0
16.25410333,76.97674311,4,4,1,16,14,50,1
15.14719243,76.97686309,6,59,2,1,6,28,0
22.03231815,76.97686605,2,56,1,2,3,34,0
28.26173486,76.97693529,7,88,9,21,4,7,1
13.31312395,76.97698083,8,9,1,4,5,4,0
11.42902842,76.97708312,3,11,0,23,7,6,0
30.36584161,76.97795887,3,83,3,23,8,29,0
27.83342346,76.97837433,5,90,6,11,6,47,0
20.48073048,76.97901973,8,62,9,6,6,22,0
12.38171929,76.9794557,4,19,1,23,14,2,0
29.09237147,76.98025519,6,42,4,6,2,36,1
14.81033785,76.98035116,1,60,3,21,3,19,1
23.84352648,76.98036968,3,17,3,6,13,55,1
28.58132765,76.98042621,0,87,1,20,9,2,0
13.88715224,76.98070355,9,15,5,5,6,57,1
21.95987264,76.98082233,1,82,0,15,0,12,1
28.34787858,76.98103331,0,55,0,15,13,37,0
16.82399075,76.98127292,10,80,6,1,10,46,0
23.07528186,76.98133439,2,8,2,8,3,9,1
15.8679066,76.98152812,4,75,8,7,11,40,1
21.30078828,76.98155525,7,70,10,11,1,38,0
18.70940475,76.98178308,1,79,9,4,12,27,1
21.34021249,76.98180701,9,33,2,13,1,45,1
16.06428158,76.98220826,9,29,10,17,10,48,0
22.17087454,76.98231519,2,11,9,20,4,29,1
25.23502001,76.98232982,8,57,0,11,12,34,0
11.47352115,76.98233045,6,40,9,8,1,39,1
